6 Month Avg Chbk Amt,6-Month Chbk Freq,Is declined,Is Foreign Transaction,Is Fradulent,Is High Risk Country,Merchant id,Total Number of declines/day,Average Amount/transaction/day,Daily chargeback avg amt,Number of Records,Transaction amount,Currency
0,0,N,N,N,N,3644488478,0,541.4975899,0,1,15703.43011,EUR
0,0,N,N,N,N,3646878488,0,786.4843854,0,1,5505.390698,EUR
0,0,N,Y,N,N,3646890136,0,314.1968567,0,1,2199.377997,EUR
0,0,N,N,N,N,3649263911,0,846.0664459,0,1,21997.72759,EUR
0,0,N,N,N,N,3650364777,0,227.9131563,0,1,1823.30525,EUR
0,0,N,N,N,N,3650732830,0,853.5837651,0,1,1707.16753,EUR
0,0,N,N,N,N,3651916813,6,755.5034884,0,1,6799.531396,EUR
0,0,N,N,N,N,3652480301,0,743.6344504,0,1,17103.59236,EUR
0,0,N,N,N,N,3652909999,0,435.8767684,0,1,1743.507074,EUR
0,0,N,N,N,N,3658323901,0,705.911185,0,1,9882.75659,EUR
0,0,N,N,N,N,3658809107,0,988.0672745,0,1,13832.94184,EUR
0,0,N,N,N,N,3660144651,0,931.2138503,0,1,3724.855401,EUR
0,0,N,N,N,N,3662226171,0,245.5154513,0,1,3928.247221,EUR
0,0,N,N,N,N,3663158118,0,247.6550148,0,1,7429.650444,EUR
0,0,N,N,N,N,3668076095,0,881.0773248,0,1,10572.9279,EUR
0,0,N,N,N,N,3669527781,0,550.4146843,0,1,14310.78179,EUR
0,0,N,N,N,N,3669567925,0,602.3405269,0,1,16865.53475,EUR
0,0,N,Y,N,N,3669591416,0,914.1891189,0,1,10970.26943,EUR
0,0,N,Y,N,N,3671190139,1,662.3495406,0,1,2649.398162,EUR
0,0,N,Y,N,N,3674935143,2,833.3532805,0,1,23333.89185,EUR
0,0,N,N,N,N,3675302818,1,535.8868722,0,1,7502.416211,EUR
0,0,N,N,N,N,3676078129,0,814.1956054,0,1,17098.10771,EUR
0,0,N,Y,N,N,3678951139,0,828.3151135,0,1,23192.82318,EUR
0,0,N,N,N,N,3684775236,0,605.5981422,0,1,3027.990711,EUR
0,0,N,N,N,N,3685379831,0,35.04904342,0,1,981.3732158,EUR
0,0,N,N,N,N,3685418050,0,419.5619303,0,1,10489.04826,EUR
0,0,N,N,N,N,3692503266,0,211.1791851,0,1,633.5375553,EUR
0,0,N,N,N,N,3693280007,0,703.0219452,0,1,16169.50474,EUR
0,0,N,N,N,N,3693537296,1,699.9841384,0,1,12599.71449,EUR
0,0,N,Y,N,N,3694077083,2,309.0951308,0,1,4945.522093,EUR
0,0,N,Y,N,N,3698051431,0,746.9894161,0,1,0,EUR
0,0,N,N,N,N,3701023477,0,407.7602189,0,1,11417.28613,EUR
0,0,N,N,N,N,3702226634,0,253.9655417,0,1,2031.724334,EUR
0,0,N,N,N,N,3704833774,0,503.9091447,0,1,0,EUR
0,0,N,N,N,N,3707149502,0,819.4789443,0,1,9014.268387,EUR
0,0,N,N,N,N,3708167132,0,124.7533989,0,1,748.5203934,EUR
0,0,N,N,N,N,3708469594,0,901.5045824,0,1,10818.05499,EUR
0,0,N,N,N,N,3708889491,6,389.5537416,0,1,3116.429933,EUR
0,0,N,N,N,N,3712792482,0,79.71701187,0,1,1275.47219,EUR
0,0,N,N,N,N,3714377023,0,474.1123426,0,1,0,EUR
0,0,N,N,N,N,3714469580,0,602.1152676,0,1,15052.88169,EUR
843,1,N,N,N,N,3714929449,0,495.7634253,942,1,0,EUR
0,0,N,Y,N,N,3715363485,0,629.8197898,0,1,629.8197898,EUR
0,0,N,N,N,N,3715986505,0,545.6993816,0,1,4365.595053,EUR
0,0,N,Y,N,N,3716861385,6,874.0810164,0,1,16607.53931,EUR
0,0,N,Y,N,N,3717332618,0,578.2834626,0,1,578.2834626,EUR
0,0,N,N,N,N,3719419524,0,896.7453909,0,1,4483.726955,EUR
0,0,N,N,N,N,3719466512,0,683.8202526,0,1,5470.562021,EUR
0,0,N,N,N,N,3722133584,6,538.9531178,0,1,11318.01547,EUR
0,0,N,N,N,N,3722770866,0,627.6328189,0,1,15690.82047,EUR
0,0,N,Y,N,N,3723219248,0,487.4106254,0,1,9260.801883,EUR
0,0,N,N,N,N,3723499820,0,440.2191503,0,1,4842.410653,EUR
0,0,N,Y,N,N,3724965486,0,459.384422,0,1,2296.92211,EUR
0,0,N,N,N,N,3726435993,0,602.8981449,0,1,3617.388869,EUR
0,0,N,N,N,N,3731079653,1,438.9596391,0,1,8779.192782,EUR
0,0,N,N,N,N,3732340651,0,716.4446716,0,1,21493.34015,EUR
0,0,N,N,N,N,3733178718,0,465.0166178,0,1,4650.166178,EUR
0,0,N,N,N,N,3733684328,0,682.725703,0,1,3413.628515,EUR
0,0,N,N,N,N,3733812221,0,223.6510032,0,1,0,EUR
0,0,N,N,N,N,3733913655,0,477.0149741,0,1,7632.239586,EUR
0,0,N,Y,N,N,3734041065,0,684.0287684,0,1,13680.57537,EUR
0,0,N,N,N,N,3737637735,0,622.1654905,0,1,0,EUR
0,0,N,N,N,N,3739346624,0,935.1886516,0,1,19638.96168,EUR
0,0,N,N,N,N,3743616647,0,406.2528695,0,1,10156.32174,EUR
0,0,N,N,N,N,3744543082,0,629.7928216,0,1,14485.2349,EUR
0,0,N,N,N,N,3744723486,0,744.1241425,0,1,22323.72428,EUR
0,0,N,N,N,N,3746750530,0,669.5612739,0,1,6026.051465,EUR
0,0,N,N,N,N,3748646082,0,939.583394,0,1,939.583394,EUR
0,0,N,N,N,N,3748967456,0,718.5289043,0,1,12933.52028,EUR
0,0,N,N,N,N,3753168362,0,866.8008388,0,1,14735.61426,EUR
0,0,N,N,N,N,3753572882,0,104.4619722,0,1,417.8478888,EUR
0,0,N,N,N,N,3754783798,0,660.3795958,0,1,5283.036766,EUR
0,0,N,N,N,N,3755892531,0,458.5856024,0,1,12381.81126,EUR
0,0,N,N,N,N,3757168855,0,391.4067023,0,1,391.4067023,EUR
0,0,N,N,N,N,3757180542,0,386.5830825,0,1,11597.49248,EUR
0,0,N,N,N,N,3758247756,0,548.0122911,0,1,9864.22124,EUR
0,0,N,Y,N,N,3758300746,0,627.5321121,0,1,11923.11013,EUR
0,0,N,N,N,N,3758384645,0,981.7298375,0,1,17671.13708,EUR
0,0,N,N,N,N,3760252470,4,992.9764068,0,1,13901.6697,EUR
0,0,N,N,N,N,3760349148,0,260.0057337,0,1,5200.114674,EUR
0,0,N,N,N,N,3766710393,0,644.1259832,0,1,4508.881882,EUR
0,0,N,N,N,N,3768949196,0,422.614362,0,1,5071.372344,EUR
0,0,N,N,N,N,3769129330,0,903.8847223,0,1,13558.27083,EUR
0,0,N,N,N,N,3769223968,0,770.8186889,0,1,18499.64853,EUR
0,0,N,N,N,N,3772445997,0,931.1171444,0,1,7448.937155,EUR
0,0,N,Y,N,N,3773720479,0,172.0351479,0,1,1720.351479,EUR
0,0,N,N,N,N,3774542057,0,200.2843398,0,1,5607.961514,EUR
0,0,N,N,N,N,3774763666,4,84.18846851,0,1,589.3192796,EUR
0,0,N,N,N,N,3775377628,2,412.6405528,0,1,6602.248845,EUR
0,0,N,N,N,N,3779199839,0,578.2513055,0,1,5204.26175,EUR
0,0,N,N,N,N,3781821220,3,795.9126882,0,1,20693.72989,EUR
0,0,N,N,N,N,3782068019,0,593.6272255,0,1,16027.93509,EUR
0,0,N,N,N,N,3788537411,0,234.4246068,0,1,6798.313597,EUR
0,0,N,N,N,N,3792103032,0,254.9159716,0,1,6882.731233,GBP
0,0,N,N,N,N,3792474266,4,997.6217307,0,1,8978.595576,GBP
0,0,N,N,N,N,3793900430,0,247.3165847,0,1,7419.497541,GBP
0,0,N,N,N,N,3794492807,0,32.72000474,0,1,523.5200758,GBP
0,0,N,N,N,N,3798022882,3,519.2845487,0,1,9347.121877,GBP
0,0,N,N,N,N,3804630024,0,900.7063168,0,1,6304.944218,GBP
0,0,N,N,N,N,3805446760,0,898.1056593,0,1,4490.528297,GBP
0,0,N,N,N,N,3808008068,5,866.068007,0,1,6062.476049,GBP
0,0,N,N,N,N,3809569149,1,292.0606699,0,1,2920.606699,GBP
0,0,N,N,N,N,3810841480,0,296.3706656,0,1,8298.378637,GBP
0,0,N,N,N,N,3811465718,0,620.0755269,0,1,5580.679742,GBP
102,2,N,N,N,N,3813563637,0,992.8358237,260,1,10921.19406,GBP
0,0,N,N,N,N,3815293880,0,123.1615742,0,1,1354.777316,GBP
0,0,N,N,N,N,3815423940,0,399.1900348,0,1,0,GBP
0,0,N,N,N,N,3815698527,0,765.5517243,0,1,21435.44828,GBP
0,0,N,Y,N,N,3816004490,0,306.2600404,0,1,7350.24097,GBP
0,0,N,Y,N,N,3817747404,0,791.9249215,0,1,2375.774765,GBP
0,0,N,N,N,N,3818895517,0,527.4927817,0,1,2637.463909,GBP
0,0,N,N,N,N,3819564866,0,656.3685964,0,1,18378.3207,GBP
0,0,N,N,N,N,3819709978,0,175.9426771,0,1,1231.59874,GBP
0,0,N,Y,N,N,3821456401,0,764.0368711,0,1,6112.294969,GBP
0,0,N,N,N,N,3821685967,0,862.508324,0,1,21562.7081,GBP
0,0,N,N,N,N,3822669297,0,527.5805358,0,1,14772.255,GBP
0,0,N,N,N,N,3822728355,0,525.1491252,0,1,11553.28075,GBP
0,0,N,N,N,N,3823452816,0,523.3362839,0,1,10466.72568,GBP
0,0,N,Y,N,N,3823580013,0,296.3328,0,1,0,GBP
0,0,N,N,N,N,3825656302,0,231.9708069,0,1,2783.649683,GBP
0,0,N,N,N,N,3827739049,0,615.4655337,0,1,6770.120871,GBP
0,0,N,N,N,N,3829134200,0,718.5071139,0,1,10059.09959,GBP
0,0,N,N,N,N,3829150944,0,938.1873711,0,1,7505.498969,GBP
0,0,N,N,N,N,3831714030,0,681.8152601,0,1,12954.48994,GBP
0,0,N,N,N,N,3832343281,0,62.46266579,0,1,874.4773211,GBP
706,2,N,N,N,N,3835659842,0,65.74840168,714,1,1183.47123,GBP
0,0,N,N,N,N,3840303535,0,365.1333623,0,1,10588.86751,GBP
0,0,N,N,N,N,3841498691,0,166.9837815,0,1,166.9837815,GBP
909,2,N,N,N,N,3843922940,4,203.7188665,998,1,2444.626398,GBP
0,0,N,N,N,N,3844294109,0,146.4119144,0,1,3074.650202,GBP
0,0,N,N,N,N,3844382018,0,376.1595798,0,1,7523.191596,GBP
0,0,N,N,N,N,3845584393,6,206.8344243,0,1,3723.019637,GBP
0,0,N,N,N,N,3845884657,0,527.9947945,0,1,13727.86466,GBP
0,0,N,N,N,N,3846730100,0,912.1798465,0,1,17331.41708,GBP
0,0,N,N,N,N,3847854033,4,888.4147352,0,1,21321.95364,GBP
0,0,N,N,N,N,3850822236,0,310.8060209,0,1,7459.344502,GBP
0,0,N,N,N,N,3850844318,0,117.4985881,0,1,1292.484469,GBP
0,0,N,N,N,N,3850853150,0,631.0426792,0,1,4417.298754,GBP
0,0,N,N,N,N,3850921556,0,98.8178528,0,1,2668.082026,GBP
0,0,N,N,N,N,3852087919,0,566.5202995,0,1,16995.60899,GBP
0,0,N,N,N,N,3852937700,0,129.298287,0,1,2844.562314,GBP
0,0,N,N,N,N,3854309964,0,200.5866506,0,1,601.7599518,GBP
0,0,N,N,N,N,3854796168,0,289.7171796,0,1,3766.323335,GBP
0,0,N,N,N,N,3855319715,1,992.7498098,0,1,17869.49658,GBP
0,0,N,Y,N,N,3856401711,0,540.9996818,0,1,12442.99268,GBP
0,0,N,N,N,N,3856990818,0,314.0772256,0,1,3768.926707,GBP
0,0,N,N,N,N,3857738576,0,854.1766719,0,1,20500.24013,GBP
0,0,N,N,N,N,3860560237,0,279.9164251,0,1,2239.331401,GBP
0,0,N,N,N,N,3860701409,0,40.85319545,0,1,367.6787591,GBP
0,0,N,N,N,N,3862020693,2,865.5540299,0,1,20773.29672,GBP
0,0,N,N,N,N,3862773857,0,529.6572068,0,1,7415.200895,GBP
0,0,N,N,N,N,3863457693,0,213.5880344,0,1,0,GBP
0,0,N,Y,N,N,3863958627,0,306.6302428,0,1,306.6302428,GBP
0,0,N,N,N,N,3865195005,0,10.13506361,0,1,212.8363358,GBP
0,0,N,N,N,N,3866401217,0,952.2256378,0,1,12378.93329,GBP
0,0,N,N,N,N,3868650570,0,17.78054896,0,1,444.513724,GBP
0,0,N,Y,N,N,3869917954,0,860.4399776,0,1,11185.71971,GBP
998,5,N,N,N,N,3870243310,0,771.5095964,998,1,21602.2687,GBP
0,0,N,N,N,N,3870997193,0,846.8021176,0,1,22016.85506,GBP
0,0,N,N,N,N,3872083130,0,643.6216772,0,1,1287.243354,GBP
0,0,N,N,N,N,3873535694,1,391.9220009,0,1,11365.73803,GBP
0,0,N,Y,N,N,3875442012,0,152.1042399,0,1,2585.772078,GBP
0,0,N,Y,N,N,3875651104,0,537.2434943,0,1,15580.06133,GBP
0,0,N,N,N,N,3875736019,0,335.9331277,0,1,5038.996916,GBP
0,0,N,N,N,N,3876477306,0,70.67558917,0,1,848.10707,GBP
0,0,N,Y,N,N,3877890732,0,98.47865958,0,1,492.3932979,GBP
0,0,N,N,N,N,3881405281,5,232.9634214,0,1,6057.048956,GBP
0,0,N,N,N,N,3881707989,0,873.5116077,0,1,24458.32502,GBP
0,0,N,N,N,N,3883744513,0,102.6990951,0,1,2464.778282,GBP
0,0,N,N,N,N,3884128397,0,631.3324317,0,1,18308.64052,GBP
0,0,N,N,N,N,3884248311,0,966.1965966,0,1,3864.786386,GBP
0,0,N,N,N,N,3884981946,0,683.7534873,0,1,5470.027898,GBP
0,0,N,N,N,N,3885244030,0,350.7991929,0,1,8769.979823,GBP
0,0,N,N,N,N,3886416675,0,250.8916656,0,1,0,GBP
0,0,N,N,N,N,3888498894,0,412.7377337,0,1,11969.39428,GBP
0,0,N,N,N,N,3889356901,0,411.9448641,0,1,5355.283233,GBP
0,0,N,N,N,N,3889457104,0,225.9983545,0,1,3615.973672,GBP
0,0,N,N,N,N,3889639325,0,472.2439703,0,1,472.2439703,GBP
0,0,N,N,N,N,3889665134,0,613.2091268,0,1,4905.673014,GBP
0,0,N,N,N,N,3891197216,1,497.1805126,0,1,11932.3323,GBP
0,0,N,Y,N,N,3891228978,0,409.4843345,0,1,1637.937338,GBP
0,0,N,Y,N,N,3892328207,0,39.77823661,0,1,716.008259,GBP
0,0,N,N,N,N,3892666722,0,987.8902484,0,1,18769.91472,GBP
0,0,N,N,N,N,3892945658,0,501.2647389,0,1,8521.500561,GBP
0,0,N,N,N,N,3896030736,2,812.1777179,0,1,8933.954897,GBP
0,0,N,N,N,N,3896906666,0,530.7618268,0,1,3184.570961,GBP
0,0,N,N,N,N,3900952232,0,523.0975482,0,1,6277.170578,GBP
0,0,N,N,N,N,3901228232,0,493.8413954,0,1,5926.096745,GBP
0,0,N,N,N,N,3901580295,0,51.45765132,0,1,463.1188619,GBP
0,0,N,Y,N,N,3905864145,0,533.8957892,0,1,533.8957892,GBP
0,0,N,Y,N,N,3908336478,0,308.8789098,0,1,926.6367294,GBP
0,0,N,N,N,N,3908656072,6,664.1686305,0,1,14611.70987,GBP
0,0,N,N,N,N,3908796783,0,501.2381465,0,1,5513.619612,GBP
0,0,N,N,N,N,3911427727,0,713.5427075,0,1,9276.055198,GBP
0,0,N,N,N,N,3911799264,1,984.0674846,0,1,13776.94478,GBP
0,0,N,N,N,N,3912232078,0,783.45947,0,1,3133.83788,GBP
0,0,N,N,N,N,3913164374,1,310.0229388,0,1,7440.550531,GBP
0,0,N,N,N,N,3913678770,0,21.52201828,0,1,559.5724753,GBP
0,0,N,N,N,N,3913883048,0,534.0265611,0,1,11748.58434,GBP
0,0,N,N,N,N,3915217260,0,47.28350856,0,1,1276.654731,GBP
0,0,N,N,N,N,3915247881,0,469.8180639,0,1,11745.4516,GBP
0,0,N,N,N,N,3917488020,0,164.6135871,0,1,164.6135871,GBP
0,0,N,N,N,N,3917890373,0,930.4314472,0,1,27912.94342,GBP
0,0,N,N,N,N,3918390727,0,718.558913,0,1,11496.94261,GBP
0,0,N,N,N,N,3919160758,0,936.9469152,0,1,936.9469152,GBP
0,0,N,N,N,N,3920022081,0,435.4489871,0,1,5225.387845,GBP
0,0,N,N,N,N,3920616594,0,385.5979448,0,1,6940.763006,GBP
0,0,N,N,N,N,3922163934,0,413.7246698,0,1,6619.594717,GBP
0,0,N,N,N,N,3922954963,0,464.9235673,0,1,2324.617837,GBP
0,0,N,N,N,N,3923552962,0,152.7989338,0,1,1527.989338,GBP
0,0,N,N,N,N,3923664582,6,869.7311365,0,1,2609.19341,GBP
0,0,N,N,N,N,3924262934,0,424.3075808,0,1,9334.766778,GBP
0,0,N,N,N,N,3925045990,2,102.7535061,0,1,1746.809604,GBP
0,0,N,N,N,N,3925963652,0,380.151067,0,1,4561.812804,GBP
0,0,N,Y,N,N,3926519401,0,228.9770447,0,1,228.9770447,GBP
0,0,N,N,N,N,3928093462,0,186.8883948,0,1,0,GBP
0,0,N,N,N,N,3928927967,2,86.3135636,0,1,776.8220724,GBP
0,0,N,N,N,N,3929585791,3,149.0483188,0,1,2682.869738,GBP
0,0,N,N,N,N,3930124249,0,62.22177101,0,1,1368.878962,GBP
0,0,N,N,N,N,3930625457,5,671.2096235,0,1,14766.61172,GBP
0,0,N,N,N,N,3931307365,0,491.0186802,0,1,8347.317563,GBP
0,0,N,N,N,N,3931533472,0,994.1711113,0,1,0,GBP
0,0,N,Y,N,N,3932883691,0,645.07165,0,1,18062.0062,GBP
0,0,N,N,N,N,3933155977,0,417.0427642,0,1,2919.299349,GBP
0,0,N,N,N,N,3935020092,0,568.7886679,0,1,5119.098011,GBP
0,0,N,N,N,N,3937101765,0,196.2136479,0,1,5297.768493,GBP
0,0,N,Y,N,N,3939207631,0,965.2433657,0,1,17374.38058,GBP
0,0,N,N,N,N,3939574366,0,346.2256318,0,1,346.2256318,GBP
0,0,N,Y,N,N,3940304695,0,100.7469885,0,1,2417.927724,GBP
0,0,N,N,N,N,3941465381,0,861.0102791,0,1,5166.061675,GBP
0,0,N,N,N,N,3942446683,6,961.4787821,0,1,11537.74539,GBP
0,0,N,N,N,N,3942757524,0,151.5412132,0,1,1666.953345,GBP
0,0,N,N,N,N,3943474211,6,218.107283,0,1,3271.609245,GBP
0,0,N,N,N,N,3944812242,0,152.9526931,0,1,1529.526931,GBP
0,0,N,N,N,N,3949361319,0,665.5853612,0,1,5324.68289,GBP
0,0,N,N,N,N,3949764482,0,648.8878082,0,1,3893.326849,GBP
0,0,N,Y,N,N,3951405904,0,770.6434466,0,1,10789.00825,GBP
0,0,N,N,N,N,3952805008,0,781.9515906,0,1,14075.12863,GBP
0,0,N,N,N,N,3953059579,0,104.6369234,0,1,2302.012315,GBP
0,0,N,N,N,N,3953235974,0,214.2782276,0,1,3857.008097,GBP
0,0,N,N,N,N,3953363100,0,23.60243627,0,1,0,GBP
175,5,N,N,N,N,3954144552,0,642.6249223,718,1,14780.37321,GBP
0,0,N,N,N,N,3954523507,6,851.2575795,0,1,5107.545477,GBP
0,0,N,N,N,N,3956004722,0,119.3069239,0,1,2982.673098,GBP
0,0,N,N,N,N,3961376797,1,310.5582843,0,1,4037.257696,GBP
0,0,N,N,N,N,3963943210,0,110.007624,0,1,2640.182976,GBP
0,0,N,N,N,N,3964390673,0,767.3412058,0,1,21485.55376,GBP
0,0,N,Y,N,N,3964826054,0,686.8247506,0,1,17857.44352,GBP
0,0,N,N,N,N,3965319407,0,357.2455622,0,1,9288.384617,GBP
0,0,N,N,N,N,3965496444,4,456.4103762,0,1,2282.051881,GBP
0,0,N,N,N,N,3966147765,0,355.6947319,0,1,4624.031515,GBP
0,0,N,N,N,N,3969890180,0,449.6412479,0,1,5845.336223,GBP
0,0,N,Y,N,N,3971515176,0,803.7360184,0,1,3214.944074,GBP
0,0,N,N,N,N,3972755602,0,79.22762322,0,1,2376.828697,GBP
0,0,N,N,N,N,3972994790,0,60.58778153,0,1,1575.28232,GBP
0,0,N,N,N,N,3973086442,0,934.5224073,0,1,14952.35852,GBP
0,0,N,N,N,N,3973579189,0,283.7282112,0,1,6809.477069,GBP
0,0,N,N,N,N,3973699604,0,71.69631664,0,1,1649.015283,GBP
0,0,N,N,N,N,3975445799,0,870.6978544,0,1,0,GBP
0,0,N,N,N,N,3975821902,0,828.4100331,0,1,1656.820066,GBP
0,0,N,N,N,N,3977707812,0,988.5677885,0,1,4942.838943,GBP
0,0,N,N,N,N,3979301383,0,967.536767,0,1,27091.02948,GBP
0,0,N,N,N,N,3980028754,0,77.48085986,0,1,697.3277387,GBP
0,0,N,N,N,N,3980403053,0,974.2055622,0,1,4871.027811,GBP
0,0,N,N,N,N,3981178312,6,334.0482992,0,1,6012.869386,GBP
0,0,N,N,N,N,3982735801,1,782.9735627,0,1,10178.65632,GBP
0,0,N,N,N,N,3983445346,0,868.6940641,0,1,13899.10503,GBP
0,0,N,N,N,N,3986383377,0,890.8021377,0,1,26724.06413,GBP
0,0,N,N,N,N,3987699434,0,240.5233089,0,1,6013.082723,GBP
0,0,N,N,N,N,3990075107,0,239.6170444,0,1,958.4681776,GBP
0,0,N,N,N,N,3991804875,0,902.3932677,0,1,18047.86535,GBP
0,0,N,N,N,N,3992366567,0,900.7780755,0,1,21618.67381,GBP
0,0,N,N,N,N,3992368779,0,938.9816626,0,1,10328.79829,GBP
0,0,N,N,N,N,3995928910,0,321.6215418,0,1,3537.83696,GBP
0,0,N,Y,N,N,3996627786,0,209.8624028,0,1,1469.03682,GBP
0,0,N,N,N,N,3997559227,0,971.2146688,0,1,4856.073344,GBP
0,0,N,N,N,N,3998860637,0,326.5310733,0,1,9142.870052,GBP
0,0,N,N,N,N,4000709141,0,634.608333,0,1,6346.08333,GBP
0,0,N,N,N,N,4000762145,0,888.4625494,0,1,24876.95138,GBP
0,0,N,N,N,N,4002610502,0,113.3466493,0,1,2606.972934,GBP
0,0,N,Y,N,N,4003888794,0,723.8189798,0,1,723.8189798,GBP
0,0,N,N,N,N,4003902589,0,787.3743977,0,1,19684.35994,GBP
0,0,N,N,N,N,4003922670,0,691.8998036,0,1,9686.59725,GBP
0,0,N,N,N,N,4005759372,0,878.2324089,0,1,14929.95095,GBP
0,0,N,N,N,N,4006543160,0,366.3829346,0,1,8426.807496,GBP
0,0,N,N,N,N,4007124161,0,202.2090186,0,1,2022.090186,GBP
0,0,N,N,N,N,4007370647,0,505.6010922,0,1,3539.207645,GBP
0,0,N,N,N,N,4009534478,0,765.1264699,0,1,20658.41469,GBP
0,0,N,N,N,N,4010128740,0,494.2425884,0,1,8896.366591,GBP
0,0,N,N,N,N,4011604835,0,79.55197475,0,1,954.623697,GBP
0,0,N,N,N,N,4014500966,2,912.3725339,0,1,23721.68588,GBP
0,0,N,N,N,N,4014933651,0,139.6437436,0,1,3072.162359,GBP
0,0,N,N,N,N,4016078493,0,67.969751,0,1,1631.274024,GBP
0,0,N,N,N,N,4016371790,0,303.8787079,0,1,303.8787079,GBP
0,0,N,N,N,N,4020619832,0,546.9941245,0,1,10939.88249,GBP
0,0,N,N,N,N,4021575581,1,489.2737983,0,1,8806.928369,GBP
0,0,N,Y,N,N,4023759175,0,849.4673427,0,1,2548.402028,GBP
0,0,N,Y,N,N,4025627949,0,994.4646027,0,1,15911.43364,GBP
0,0,N,Y,N,N,4026452800,0,415.365899,0,1,5815.122586,GBP
0,0,N,N,N,N,4035113563,0,979.5274801,0,1,0,GBP
0,0,N,N,N,N,4112595797,0,305.4780268,0,1,0,GBP
0,0,N,N,N,N,4248887664,0,381.08736,0,1,0,GBP
0,0,N,N,N,N,4253865376,0,328.9785598,0,1,0,GBP
0,0,N,N,N,N,4374537648,0,168.3523854,0,1,0,GBP
0,0,N,N,N,N,4381977333,0,513.5806632,0,1,0,GBP
0,0,N,N,N,N,4473405985,0,319.3390679,0,1,0,GBP
0,0,N,N,N,N,4497003717,0,339.3201954,0,1,0,GBP
0,0,N,N,N,N,4546243015,0,627.2087096,0,1,0,GBP
0,0,N,N,N,N,4581559353,0,758.3514489,0,1,0,GBP
0,0,N,N,N,N,4834988814,0,939.1415782,0,1,0,GBP
0,0,N,N,N,N,4840349215,0,678.0172298,0,1,0,GBP
0,0,N,N,N,N,4888176583,0,671.9434487,0,1,0,GBP
0,0,N,N,N,N,4895121963,0,499.0101582,0,1,0,GBP
0,0,N,N,N,N,4925580116,0,867.6550582,0,1,0,GBP
0,0,N,N,N,N,4937713482,0,19.99919832,0,1,0,GBP
0,0,N,N,N,N,5036473982,0,281.5118871,0,1,0,GBP
0,0,N,N,N,N,5183534635,0,316.2467446,0,1,0,GBP
0,0,N,N,N,N,5217180471,0,442.7451543,0,1,0,GBP
0,0,N,N,N,N,5275825716,0,409.9123233,0,1,0,GBP
0,0,N,N,N,N,5334726307,0,319.9116166,0,1,0,GBP
0,0,N,N,N,N,5363224592,0,878.0915855,0,1,0,GBP
0,0,N,N,N,N,5385586368,0,768.3023216,0,1,0,GBP
0,0,N,N,N,N,5415581414,0,676.0535665,0,1,0,GBP
0,0,N,N,N,N,5440877532,0,901.5309049,0,1,0,GBP
0,0,N,N,N,N,5453489742,0,159.4396107,0,1,0,GBP
0,0,N,N,N,N,5460013586,0,810.630845,0,1,0,GBP
0,0,N,N,N,N,5467311681,0,782.1991967,0,1,0,GBP
0,0,N,N,N,N,5676104105,0,344.5321318,0,1,0,GBP
0,0,N,N,N,N,5708872893,0,470.9757801,0,1,0,GBP
0,0,N,N,N,N,5937154186,0,431.368519,0,1,0,GBP
0,0,N,N,N,N,6042211738,0,963.3598908,0,1,0,GBP
0,0,N,N,N,N,6069015273,0,187.5274502,0,1,0,GBP
0,0,N,N,N,N,6087325399,0,293.6910344,0,1,0,GBP
0,0,N,N,N,N,6188615028,0,270.2590061,0,1,0,GBP
0,0,N,N,N,N,6446391563,0,750.9413048,0,1,0,GBP
0,0,N,N,N,N,6452661445,0,804.322177,0,1,0,GBP
0,0,N,N,N,N,6504260289,0,615.2393219,0,1,0,GBP
0,0,N,N,N,N,6549383841,0,634.1684195,0,1,0,GBP
0,0,N,N,N,N,6552001545,0,427.9066021,0,1,0,GBP
0,0,N,N,N,N,6594351483,0,347.4204381,0,1,0,GBP
0,0,N,N,N,N,6627351218,0,57.56079715,0,1,0,GBP
0,0,N,N,N,N,4614170505,0,8.903795011,0,1,17.80759002,GBP
0,0,N,N,N,N,6433821257,0,7.461096016,0,1,22.38328805,GBP
0,0,N,N,N,N,5523668032,0,12.11656356,0,1,24.23312712,GBP
0,0,N,N,N,N,6157894111,0,34.22054326,0,1,34.22054326,GBP
0,0,N,N,N,N,6038761323,0,8.91508137,0,1,35.66032548,GBP
0,0,N,N,N,N,5795453812,0,7.758253124,0,1,38.79126562,GBP
0,0,N,N,N,N,5364777357,0,39.84206056,0,1,39.84206056,GBP
0,0,N,N,N,N,5370567294,0,5.902675552,0,1,47.22140442,GBP
0,0,N,N,N,N,5672478016,0,24.32691445,0,1,48.6538289,GBP
0,0,N,N,N,N,5729039253,0,16.65950174,0,1,49.97850522,GBP
0,0,N,N,N,N,4905999479,0,63.06332468,0,1,63.06332468,GBP
0,0,N,N,N,N,5843413264,0,8.535332698,0,1,68.28266158,GBP
0,0,N,N,N,N,5445971980,0,41.55770087,0,1,83.11540174,GBP
0,0,N,N,N,N,4155239210,0,90.55621124,0,1,90.55621124,GBP
0,0,N,N,N,N,5778810523,0,10.2870976,0,1,92.5838784,GBP
0,0,N,N,N,N,5323754995,0,92.64918696,0,1,92.64918696,GBP
0,0,N,N,N,N,4658927838,0,47.28975551,0,1,94.57951102,GBP
0,0,N,N,N,N,4200072021,0,7.438057415,0,1,96.6947464,GBP
0,0,N,N,N,N,4305584104,0,112.9122952,0,1,112.9122952,GBP
0,0,N,N,N,N,5242109462,0,40.24518257,0,1,120.7355477,GBP
